kind,value,unit,services,has_basedate,post_id,title,url,sentence,needs,confirmation
個人_期間回数,25分,分,,,136,IELTS6.5に一度触れて、中学レベルに縮める記事を5年読んできた私,https://sakura-eigo.com/%e3%80%8c%e6%b5%b7%e5%a4%96%e7%a7%bb%e4%bd%8f-%e6%ba%96%e5%82%99-%e8%8b%b1%e8%aa%9e%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b6%e8%8b%b1%e8%aa%9e%e3%81%a7%e3%81%8d/,講師は待ってくれたけど、25分のレッスンの半分を私の沈黙が占めた。,本人の記憶・記録,
個人_期間回数,25分,分,,,64,卒業後も残る締め切りが、月謝25万円より先に必要だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%8c%ab%e6%8a%98-%e3%81%97%e3%81%aa%e3%81%84-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99/,1度だけ、自分でスケジュール帳に「英語25分」と書き込んでみた。,本人の記憶・記録,
個人_期間回数,25分,分,,,61,同期の年収が60万円上がった理由を、私はモチベで探していた,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7-%e3%83%a2%e3%83%81%e3%83%99-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99%e8%a8%ad%e5%ae%9a/,私は毎晩25分ほど単語アプリを開いては、昨日覚えたはずの単語を忘れている自分に落胆した。,本人の記憶・記録,
個人_期間回数,25分,分,,,32,200時間積んで515点のまま、私が捨てた3つの「勉強」と始めた1つの「回路」,https://sakura-eigo.com/%e3%80%8ctoeic-500%e7%82%b9-%e3%81%8b%e3%82%89-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%8f%82%e8%80%83%e6%9b%b8%e3%81%a8200%e6%99%82%e9%96%93%e3%82%92/,無料の7日間で、私は自分が毎日25分なら確保できると知った。,本人の記憶・記録,
個人_期間回数,25分,分,,,42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,取引先のシンガポールから在庫確認のメールが朝に届いていて、私はそれに返信する下書きを25分かけて作っていた。,本人の記憶・記録,
個人_期間回数,25分,分,,,42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,私が25分かけていたメールも、骨を覚えていれば5分で書けたはずだ。,本人の記憶・記録,
個人_期間回数,25分,分,,,37,半年の留学で120万円と思ってた。実は150万円の給与も一緒に失ってた,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,私が始めたのは、オンライン英会話を毎日25分やることだった。,本人の記憶・記録,
個人_期間回数,25分,分,,,33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,私はこの3場面の英文だけを、通勤電車の25分と昼休みの15分、1日あわせて40分ずつ声に出して練習した。,本人の記憶・記録,
個人_期間回数,2分,分,,,273,25分のレッスンで私が話した英語は数十秒、続かない理由はそこにあった,https://sakura-eigo.com/online-english-conversation-speaking-time/,この順番で回すと、私の45秒はゆっくり90秒になり、2分になった。,本人の記憶・記録,
個人_期間回数,30分,分,,,546,オンライン英会話が3日で終わっていた私が、予約をやめて続いた90日,https://sakura-eigo.com/online-english-lessons-90-days-success/,30分の空きを待つより、5分を毎日置くほうが、私には続いた。,本人の記憶・記録,
個人_期間回数,30分,分,,,315,セブ島に1ヶ月留学した27歳が、最初の1週間でやめた3つと、残した1つ,https://sakura-eigo.com/cebu-island-one-month-study-abroad/,伸びない不安に襲われた最初の数日、私は寝る前に単語アプリを30分やっていた。,本人の記憶・記録,
個人_期間回数,30分,分,,,273,25分のレッスンで私が話した英語は数十秒、続かない理由はそこにあった,https://sakura-eigo.com/online-english-conversation-speaking-time/,そもそも私は、レッスン前の30分で消耗し切っていた,本人の記憶・記録,
個人_期間回数,30分,分,,,235,帰国後も動き続ける仕組みを、セブ1ヶ月で作れるか、27歳の私が記事に見つけられな,https://sakura-eigo.com/%e3%80%8c%e3%82%bb%e3%83%96%e5%b3%b6%e7%95%99%e5%ad%a6-1%e3%83%b6%e6%9c%88-%e4%bd%93%e9%a8%93%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e8%b2%bb%e7%94%a8%e3%83%bb%e3%82%b9%e3%82%b1%e3%82%b8%e3%83%a5/,営業事務の私は普段からこういう表を作るのが得意で、見積書の比較なら30分もあれば片づく。,本人の記憶・記録,
個人_期間回数,30分,分,,,41,深夜0時の検索が教えてくれた、45分の摩擦が続かない理由だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e4%bc%9a%e8%a9%b1-%e7%b6%9a%e3%81%8b%e3%81%aa%e3%81%84-%e8%a7%a3%e6%b1%ba%e7%ad%96%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%bf%92%e6%85%a3%e5%8c%96%e3%81%ae%e3%82%b3%e3%83%84/,時間がないと言いながら、私は毎日どこかに30分から1時間を落としている。,本人の記憶・記録,
個人_期間回数,30分,分,,,37,半年の留学で120万円と思ってた。実は150万円の給与も一緒に失ってた,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,私が3年間で失った150万円ぶんの機会に比べれば、カウンセリング1回の30分は誤差ですらない。,本人の記憶・記録,
個人_期間回数,40分,分,,,521,TOEICリスニングが325点で止まっていた私が、聞き流しをやめて2ヶ月で動かし,https://sakura-eigo.com/toeic-listening-325-to-improvement/,往復40分、私は毎日英語の音声を流していた。,本人の記憶・記録,
個人_期間回数,40分,分,,,521,TOEICリスニングが325点で止まっていた私が、聞き流しをやめて2ヶ月で動かし,https://sakura-eigo.com/toeic-listening-325-to-improvement/,だから私は崩れにくい通勤の往復40分を、リスニングの処理速度に固定した。,本人の記憶・記録,
個人_期間回数,40分,分,DMM英会話,,297,3ヶ月続けた8割に入る前に、最初の7日間で「話す恐怖」が薄れるかを試す,https://sakura-eigo.com/dmm-eikaiwa-beginner-consistency-check/,金曜の夜21時40分、私はスマホの画面をスクロールしながら、DMM英会話の口コミ記事を上から下まで読んでいた。,本人の記憶・記録,
個人_期間回数,40分,分,,,138,3ヶ月57万の英語コーチング、卒業後に何ヶ月残るか誰も教えてくれない,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%96%99%e9%87%91-%e6%af%94%e8%bc%83-2024%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b63%e3%83%b6%e6%9c%8857%e4%b8%87%e3%83%bb%e6%9c%881/,私は通勤電車の8時15分から8時40分の25分を、卒業後の英語の置き場所に先に決めた。,本人の記憶・記録,
個人_期間回数,40分,分,,,33,付箋50枚より、週3回の納期確認10パターン。営業事務の私が電話で口が動くまで,https://sakura-eigo.com/%e3%80%8c%e3%83%93%e3%82%b8%e3%83%8d%e3%82%b9%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-%e7%a4%be%e4%bc%9a%e4%ba%ba%e3%80%8d%e3%81%a7%e5%87%ba%e3%82%8b%e5%ae%9a%e5%9e%8b%e8%a1%a8%e7%8f%be%e3%82%92/,私はこの3場面の英文だけを、通勤電車の25分と昼休みの15分、1日あわせて40分ずつ声に出して練習した。,本人の記憶・記録,
個人_期間回数,45分,分,,,19,「英語 独学 社会人 方法」を10個集めても話せない人が、本当に欠いている1つの,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,受け身の45分より、声を出す5分が私を変える,本人の記憶・記録,
個人_期間回数,4分,分,,,150,「続けるコツ」に書かれない90日の採点者が、私が英語で失敗した本当の理由だった,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7%e6%b3%95-30%e4%bb%a3-%e3%81%8b%e3%82%89%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e4%b8%ad%e5%ad%a6%e6%96%87%e6%b3%95%e3%82%84%e3%82%8a%e7%9b%b4/,10分と決めていたのに、実際に手を動かせたのは4分くらいで、私はテキストを閉じてスマホを手に取った。,本人の記憶・記録,
個人_期間回数,5分,分,,,546,オンライン英会話が3日で終わっていた私が、予約をやめて続いた90日,https://sakura-eigo.com/online-english-lessons-90-days-success/,ここでは、私が予約をやめて、思い立った5分で話せる形に変えたら、続かなかった英会話がどこまで続いたのかを、順番にそのまま書いていく。,本人の記憶・記録,
個人_期間回数,5分,分,,,546,オンライン英会話が3日で終わっていた私が、予約をやめて続いた90日,https://sakura-eigo.com/online-english-lessons-90-days-success/,30分の空きを待つより、5分を毎日置くほうが、私には続いた。,本人の記憶・記録,
個人_期間回数,5分,分,,,521,TOEICリスニングが325点で止まっていた私が、聞き流しをやめて2ヶ月で動かし,https://sakura-eigo.com/toeic-listening-325-to-improvement/,今日の夜、寝る前の5分でお手本と自分の声を録り比べる。,本人の記憶・記録,
個人_期間回数,5分,分,,,273,25分のレッスンで私が話した英語は数十秒、続かない理由はそこにあった,https://sakura-eigo.com/online-english-conversation-speaking-time/,15分やると、私が声を出している時間は5分から7分ある。,本人の記憶・記録,
個人_期間回数,5分,分,,,288,星5つより「金曜の夜に予習できるか」、続かない人ほど予習必須が効く理由,https://sakura-eigo.com/spatalk-review-working-adults-habits/,金曜の夜22時半、駅から家までの5分の道で、私はスマホの画面を消したり点けたりしていた。,本人の記憶・記録,
個人_期間回数,5分,分,,,305,TOEIC600点より先に、初日の薬局で症状を伝えられるか確かめる,https://sakura-eigo.com/working-holiday-english-level-needed/,私が声を出した時間は、25分でおよそ5分。,本人の記憶・記録,
個人_期間回数,5分,分,,,305,TOEIC600点より先に、初日の薬局で症状を伝えられるか確かめる,https://sakura-eigo.com/working-holiday-english-level-needed/,ただ、5年後回しにしてきた私が渡航初日にこの授業に入ったら、5分話して満足して、それを「今日は英語を使った」とカウントして、また楽なほうへ滑っていく気がした。,本人の記憶・記録,
個人_期間回数,5分,分,,,238,5年後回しの27歳が見落とす「ビザは間に合う」の落とし穴,https://sakura-eigo.com/%e3%80%8c%e3%83%af%e3%83%bc%e3%83%9b%e3%83%aa-30%e6%ad%b3-%e9%96%93%e3%81%ab%e5%90%88%e3%81%86%e3%81%8b%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e3%82%ae%e3%83%aa%e3%83%9b%e3%83%aa%e3%83%bb%e5%9b%bd/,最初の5分は、やる気なしで踏めるくらい軽くしておかないと、私は一生スタートできない。,本人の記憶・記録,
個人_期間回数,5分,分,,,238,5年後回しの27歳が見落とす「ビザは間に合う」の落とし穴,https://sakura-eigo.com/%e3%80%8c%e3%83%af%e3%83%bc%e3%83%9b%e3%83%aa-30%e6%ad%b3-%e9%96%93%e3%81%ab%e5%90%88%e3%81%86%e3%81%8b%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e3%82%ae%e3%83%aa%e3%83%9b%e3%83%aa%e3%83%bb%e5%9b%bd/,5分で終わる予約が、明日の私に逃げられない状況を作ってくれる。,本人の記憶・記録,
個人_期間回数,5分,分,,,19,「英語 独学 社会人 方法」を10個集めても話せない人が、本当に欠いている1つの,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,受け身の45分より、声を出す5分が私を変える,本人の記憶・記録,
個人_期間回数,5分,分,,,19,「英語 独学 社会人 方法」を10個集めても話せない人が、本当に欠いている1つの,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%8b%ac%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e6%96%b9%e6%b3%95%e3%80%8d%e3%82%9210%e5%80%8b%e9%9b%86%e3%82%81%e3%81%a6%e3%82%82%e8%a9%b1%e3%81%9b%e3%81%aa%e3%81%84/,その5分のほうが、私の場合は10倍濃かった。,本人の記憶・記録,
個人_期間回数,5分,分,,,42,来週の会議で要る数10文だけを、1000時間の準備から取り出す,https://sakura-eigo.com/%e3%80%8c%e4%bb%95%e4%ba%8b-%e8%8b%b1%e8%aa%9e-%e5%bf%85%e8%a6%81-%e3%81%aa%e3%81%ae%e3%81%ab-%e3%81%a7%e3%81%8d%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%bf%83%e3%81%ae%e6%8c%81/,私が25分かけていたメールも、骨を覚えていれば5分で書けたはずだ。,本人の記憶・記録,
個人_期間回数,7分,分,,,273,25分のレッスンで私が話した英語は数十秒、続かない理由はそこにあった,https://sakura-eigo.com/online-english-conversation-speaking-time/,15分やると、私が声を出している時間は5分から7分ある。,本人の記憶・記録,
個人_期間回数,90分,分,,,315,セブ島に1ヶ月留学した27歳が、最初の1週間でやめた3つと、残した1つ,https://sakura-eigo.com/cebu-island-one-month-study-abroad/,私が落ち着いた比率は、授業6コマに対して復習90分だった。,本人の記憶・記録,
個人_期間回数,90分,分,,,315,セブ島に1ヶ月留学した27歳が、最初の1週間でやめた3つと、残した1つ,https://sakura-eigo.com/cebu-island-one-month-study-abroad/,夕食前の90分を守るために、私はその時間だけスマホを部屋に置いてカフェに行った。,本人の記憶・記録,
個人_期間回数,10回,回,,,289,5年後回しにした英語が、30歳のワーホリ申請期限を奪っていく,https://sakura-eigo.com/overseas-move-30s-not-late/,「今週は忙しいから来週から」を、私は何10回も自分に許してきた。,本人の記憶・記録,
個人_期間回数,10回,回,,,305,TOEIC600点より先に、初日の薬局で症状を伝えられるか確かめる,https://sakura-eigo.com/working-holiday-english-level-needed/,この往復を私は何10回も繰り返してきた。,本人の記憶・記録,
個人_期間回数,10回,回,,,297,3ヶ月続けた8割に入る前に、最初の7日間で「話す恐怖」が薄れるかを試す,https://sakura-eigo.com/dmm-eikaiwa-beginner-consistency-check/,効果は継続しだいです、という一文を、私はもう何10回も読んだ。,本人の記憶・記録,
個人_期間回数,10回,回,,,18,留学エージェントのおすすめを18社比較し続ける限り、あなたは一生出発しない,https://sakura-eigo.com/%e7%95%99%e5%ad%a6%e3%82%a8%e3%83%bc%e3%82%b8%e3%82%a7%e3%83%b3%e3%83%88%e3%81%ae%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%82%9218%e7%a4%be%e6%af%94%e8%bc%83%e3%81%97%e7%b6%9a%e3%81%91%e3%82%8b%e9%99%90/,この夜を、私はもう何10回も繰り返してきた。,本人の記憶・記録,
個人_期間回数,1万回,回,,,282,TOEIC400で十分という安心が、1年後に話せないまま帰る理由になっている,https://sakura-eigo.com/working-holiday-english-anxiety/,私はこれを50語×毎晩、たぶん半年で1万回くらい繰り返した。,本人の記憶・記録,
個人_期間回数,1回,回,,,273,25分のレッスンで私が話した英語は数十秒、続かない理由はそこにあった,https://sakura-eigo.com/online-english-conversation-speaking-time/,上位記事は「レッスンが終わったらすぐ次を予約しよう」と言うけれど、予約を鈍らせているのは私のズボラさより、1回ごとの重さだった。,本人の記憶・記録,
個人_期間回数,1回,回,,,283,単語帳を3ページで閉じた私が、「事前学習しろ」で失敗する本当の理由,https://sakura-eigo.com/cebu-beginner-mistakes-design/,通じた、という手応えが1回でも返ってくれば、私は次の1回に進める。,本人の記憶・記録,
個人_期間回数,1回,回,,,283,単語帳を3ページで閉じた私が、「事前学習しろ」で失敗する本当の理由,https://sakura-eigo.com/cebu-beginner-mistakes-design/,無料の発音ツールを開いて自分の声を1回録る、または無料体験を1枠だけ予約する。,本人の記憶・記録,
個人_期間回数,1回,回,,,288,星5つより「金曜の夜に予習できるか」、続かない人ほど予習必須が効く理由,https://sakura-eigo.com/spatalk-review-working-adults-habits/,その感触に、私はもう1回だまされそうになっていた。,本人の記憶・記録,
個人_期間回数,1回,回,,,288,星5つより「金曜の夜に予習できるか」、続かない人ほど予習必須が効く理由,https://sakura-eigo.com/spatalk-review-working-adults-habits/,口コミを星の数で読み比べる時間があるなら、その時間で1回でも予習を回して、自分の疲れた夜に乗るかどうかを確かめたほうが早い。,本人の記憶・記録,
個人_期間回数,1回,回,,,286,単語帳を数ページで閉じてきた27歳が、口に出して初めて気づく「何から」の答え,https://sakura-eigo.com/english-restart-at-30-speaking/,ワーホリに行きたいという気持ちは、木曜の夜22時に単語帳を開く1回目までは私を運んでくれる。,本人の記憶・記録,
個人_期間回数,1回,回,,,286,単語帳を数ページで閉じてきた27歳が、口に出して初めて気づく「何から」の答え,https://sakura-eigo.com/english-restart-at-30-speaking/,25分の会話1回で、私の単語帳の使い方が変わる,本人の記憶・記録,
個人_期間回数,1回,回,,,286,単語帳を数ページで閉じてきた27歳が、口に出して初めて気づく「何から」の答え,https://sakura-eigo.com/english-restart-at-30-speaking/,その1回を、私はやっと自分に許す。,本人の記憶・記録,
個人_期間回数,1回,回,,,310,月900円を3ヶ月払って何も残らなかった私が、本当に怖れていたこと,https://sakura-eigo.com/cheap-english-learning-apps-free/,1回目545点、電車の25分で私がやっていたのは「作業」だった,本人の記憶・記録,
個人_期間回数,1回,回,,,310,月900円を3ヶ月払って何も残らなかった私が、本当に怖れていたこと,https://sakura-eigo.com/cheap-english-learning-apps-free/,私が測るべきだったのは月額の数字ではなくて、この「1回声に出すあたりいくらか」だった。,本人の記憶・記録,
個人_期間回数,1回,回,,,304,TOEIC 600点から伸びない社会人が、2年の停滞を抜けた勉強の作り直し方,https://sakura-eigo.com/toeic-600-plateau-breakthrough-study/,中間で1回、自分のお金で受けて数字を測る,本人の記憶・記録,
個人_期間回数,1回,回,,,301,無料エージェントに勧められたまま契約する前に、30歳までの3年で自分の判断を取り,https://sakura-eigo.com/free-study-abroad-agent-bias/,流される私を変えるのは、大きな決断より、その場で「持ち帰ります」と言える小さな1回だった。,本人の記憶・記録,
個人_期間回数,1回,回,,,294,何十回も閉じた留学サイト、30歳まであと3年で決まらない仕組み,https://sakura-eigo.com/study-abroad-decision-deadline/,5年間握れなかった締切を、私はこの1回で手にできる。,本人の記憶・記録,
個人_期間回数,1回,回,,,287,67.4%が伸びた週3と、25分黙ったままの毎日。何が違うのか,https://sakura-eigo.com/english-conversation-daily-effectiveness/,その違和感を放置しないで、私はこの記事で自分の毎日を1回ずつ分解してみることにした。,本人の記憶・記録,
個人_期間回数,1回,回,,,287,67.4%が伸びた週3と、25分黙ったままの毎日。何が違うのか,https://sakura-eigo.com/english-conversation-daily-effectiveness/,ところが、その1回ごとに私がどれだけ背伸びしたか、どれだけ知らない言い回しにぶつかったかは、回数のカウントにひとつも表れない。,本人の記憶・記録,
個人_期間回数,1回,回,,,287,67.4%が伸びた週3と、25分黙ったままの毎日。何が違うのか,https://sakura-eigo.com/english-conversation-daily-effectiveness/,回数を減らすことに罪悪感を持つより、減らした1回で何を持ち帰るかに全部を賭けたほうが、疲れた私には現実的だった。,本人の記憶・記録,
個人_期間回数,1回,回,,,278,卒業後も口が動くのか。月10〜20万の投資を私は5年先まで信じられない,https://sakura-eigo.com/english-coaching-after-graduation/,私はこの落差を自分の体で1回すでに経験している。,本人の記憶・記録,
個人_期間回数,1回,回,,,278,卒業後も口が動くのか。月10〜20万の投資を私は5年先まで信じられない,https://sakura-eigo.com/english-coaching-after-graduation/,少なくとも私は「コーチング一択」だと思い込んでいた頭を1回冷やせた。,本人の記憶・記録,
個人_期間回数,1回,回,,,232,「大人だから直らない」という600の音より重い、1つの疑い,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e7%99%ba%e9%9f%b3-%e7%9b%b4%e3%82%89%e3%81%aa%e3%81%84-%e5%a4%a7%e4%ba%ba%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6l-r%e3%83%bb%e7%99%ba%e9%9f%b3%e8%a8%98%e5%8f%b7%e3%83%bb/,7日連続で、1日1回でも自分の音に判定をもらうこと。,本人の記憶・記録,
個人_期間回数,1回,回,,,207,「不安が消えるまで待つ」という5年の後回しを、また繰り返さないために,https://sakura-eigo.com/%e3%80%8c%e7%a4%be%e4%bc%9a%e4%ba%ba-%e7%95%99%e5%ad%a6-%e4%bb%95%e4%ba%8b%e8%be%9e%e3%82%81%e3%82%8b-%e4%b8%8d%e5%ae%89%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%86%8d%e5%b0%b1%e8%81%b7%e3%83%bb/,答えは、25分のレッスンを1回受けた自分の中にしかない。,本人の記憶・記録,
個人_期間回数,1回,回,,,151,「意味ない」を5回検索する前に、私が問うべき1つのこと,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e%e3%82%b3%e3%83%bc%e3%83%81%e3%83%b3%e3%82%b0-%e6%84%8f%e5%91%b3%e3%81%aa%e3%81%84%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e9%ab%98%e3%81%84%e3%83%bb%e7%b5%90%e5%b1%80/,しかも1回のトレーニングが決まった時間にあるから、22時半に予約が私を待っている状態を作れる。,本人の記憶・記録,
個人_期間回数,1回,回,,,117,1000時間の目盛りより、2時間目が来るかどうかで決まる27歳の私,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e3%82%bc%e3%83%ad%e3%81%8b%e3%82%89-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%a9%e3%81%ae%e3%81%8f%e3%82%89%e3%81%84%e3%80%8d%e3%81%ab%e4%b8%a6%e3%81%b61000%e6%99%82%e9%96%93/,明日、私はもう1回この参考書を開くのか、という問いだ。,本人の記憶・記録,
個人_期間回数,1回,回,,,67,帰国後の床がないまま、5校を比べた2ヶ月を捨てた,https://sakura-eigo.com/%e3%80%8c%e3%83%95%e3%82%a3%e3%83%aa%e3%83%94%e3%83%b3%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e3%81%8a%e3%81%99%e3%81%99%e3%82%81%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e5%ae%89%e3%81%84/,もう1つは、今月オンライン英会話で週3回の予定を組み、その床の上に留学を1回のせて、話す習慣を持ったまま30歳になる私。,本人の記憶・記録,
個人_期間回数,1回,回,,,61,同期の年収が60万円上がった理由を、私はモチベで探していた,https://sakura-eigo.com/%e3%80%8c%e8%8b%b1%e8%aa%9e-%e5%8b%89%e5%bc%b7-%e3%83%a2%e3%83%81%e3%83%99-%e4%b8%8a%e3%81%92%e3%82%8b-%e6%96%b9%e6%b3%95%e3%80%8d%e3%81%a7%e4%b8%a6%e3%81%b6%e7%9b%ae%e6%a8%99%e8%a8%ad%e5%ae%9a/,私が5年前に単語帳を積み上げたとき、もし週に1回でも英語を話す相手がいたら、覚えた50語はその場で使われて残っていたはずだ。,本人の記憶・記録,
個人_期間回数,1回,回,,,37,半年の留学で120万円と思ってた。実は150万円の給与も一緒に失ってた,https://sakura-eigo.com/%e3%80%8c%e7%95%99%e5%ad%a6-%e7%a4%be%e4%bc%9a%e4%ba%ba-%e8%b2%bb%e7%94%a8-%e7%8f%be%e5%ae%9f%e3%80%8d%e3%81%a7%e5%87%ba%e3%81%a6%e3%81%8f%e3%82%8b120%e4%b8%87%e5%86%86%e3%81%a8%e3%81%84%e3%81%86/,私が3年間で失った150万円ぶんの機会に比べれば、カウンセリング1回の30分は誤差ですらない。,本人の記憶・記録,
個人_期間回数,2回,回,,,546,オンライン英会話が3日で終わっていた私が、予約をやめて続いた90日,https://sakura-eigo.com/online-english-lessons-90-days-success/,この2回目を開かなくていいという点が、冷める前に話し始められるという意味で、私にはいちばん効いた。,本人の記憶・記録,
個人_期間回数,2回,回,,,292,27歳、3日で閉じてきた独学を続ける前に確認すべき3つの数字,https://sakura-eigo.com/english-self-study-procrastination-30s/,今度こそ独学で、を私は年に2回か3回のペースで宣言しては溶かしてきた。,本人の記憶・記録,
個人_期間回数,2回,回,,,305,TOEIC600点より先に、初日の薬局で症状を伝えられるか確かめる,https://sakura-eigo.com/working-holiday-english-level-needed/,手を挙げた人が話す形式で、私の順番は2回まわってきた。,本人の記憶・記録,
個人_期間回数,2回,回,,,277,10万超の国内留学が「点」で終わる理由、帰宅後の30日設計にある,https://sakura-eigo.com/domestic-immersion-english-continuous-learning/,私が英語カフェを2回目から落とした理由をあらためて掘ると、「行こうと思ったら行く」という決め方だったからだ。,本人の記憶・記録,
個人_期間回数,2回,回,,,241,「正しい順番」を15分×4回やっても、反応が返らない一人では化石化する,https://sakura-eigo.com/second-language-acquisition-theory-gap/,そこに週2回、25分でいいから、自分の言いたいことを英語で言って、それが通じるか、どこで崩れるかを人に返してもらう時間を挟む。,本人の記憶・記録,
個人_期間回数,36回,回,,,287,67.4%が伸びた週3と、25分黙ったままの毎日。何が違うのか,https://sakura-eigo.com/english-conversation-daily-effectiveness/,この36回のうち、私が実際に「言えなくて詰まった」場面はどれくらいあっただろう。,本人の記憶・記録,
個人_期間回数,36回,回,,,287,67.4%が伸びた週3と、25分黙ったままの毎日。何が違うのか,https://sakura-eigo.com/english-conversation-daily-effectiveness/,でもそれは、天気の話をなぞっていた36回のどこにも存在しなかった、私だけの詰まりだった。,本人の記憶・記録,
